,Date,open_spy,close_spy,vol_spy,open_tsla,close_tsla,vol_tsla,daygain_tsla,daygain_spy
1235,2015-05-27,211.25,212.7,93214000,248.51,247.43,3408200,-1.079999999999984,1.4499999999999886
1236,2015-05-28,212.33,212.46,74974600,247.03,251.45,3647300,4.4199999999999875,0.12999999999999545
1237,2015-05-29,212.38,211.14,124919600,251.0,250.8,3789300,-0.19999999999998863,-1.240000000000009
1238,2015-06-01,211.94,211.57,93338800,251.41,249.45,2505100,-1.960000000000008,-0.37000000000000455
1239,2015-06-02,211.02,211.36,91531000,248.92,248.35,2134800,-0.5699999999999932,0.3400000000000034
1240,2015-06-03,212.0,211.92,87820900,248.2,248.99,1781500,0.7900000000000205,-0.0800000000000125
1241,2015-06-04,211.07,210.13,151882800,247.5,245.92,2453600,-1.5800000000000125,-0.9399999999999977
1242,2015-06-05,209.95,209.77,121704700,246.0,249.14,3022000,3.1399999999999864,-0.1799999999999784
1243,2015-06-08,209.64,208.48,89063300,250.85,256.29,5017000,5.440000000000026,-1.1599999999999966
1244,2015-06-09,208.45,208.45,105034700,255.4,256.0,2611100,0.5999999999999943,0.0
1245,2015-06-10,209.37,210.95,134551300,251.9,250.7,3454500,-1.200000000000017,1.579999999999984
1246,2015-06-11,211.48,211.63,73876400,253.26,251.41,2044100,-1.8499999999999943,0.15000000000000568
1247,2015-06-12,210.64,210.01,135382400,250.21,250.69,1422300,0.47999999999998977,-0.6299999999999955
1248,2015-06-15,208.64,209.11,124384200,249.7,250.38,2186200,0.6800000000000068,0.4700000000000273
1249,2015-06-16,208.93,210.25,85308200,250.13,253.12,1984700,2.990000000000009,1.3199999999999932
1250,2015-06-17,210.59,210.59,126708600,252.17,260.41,5512900,8.240000000000038,0.0
1251,2015-06-18,211.31,212.78,165867900,262.0,261.89,2782700,-0.11000000000001364,1.4699999999999989
1252,2015-06-19,211.46,210.81,130478700,262.4,262.51,2463000,0.11000000000001364,-0.6500000000000057
1253,2015-06-22,211.91,211.89,70696000,262.15,259.79,4561100,-2.359999999999957,-0.020000000000010232
1254,2015-06-23,212.14,212.04,68476800,260.32,267.67,3870800,7.350000000000023,-0.09999999999999432
1255,2015-06-24,211.72,210.5,92307300,266.98,265.17,2412300,-1.8100000000000023,-1.2199999999999989
1256,2015-06-25,211.1,209.86,97107400,266.45,268.79,2849200,2.340000000000032,-1.2399999999999807
1257,2015-06-26,210.29,209.82,104174800,268.89,267.09,3838400,-1.8000000000000114,-0.46999999999999886
1258,2015-06-29,208.05,205.42,202621300,261.95,262.02,3478900,0.06999999999999318,-2.630000000000024
1259,2015-06-30,207.26,205.85,182925100,264.8,268.26,3086900,3.4599999999999795,-1.4099999999999966
1260,2015-07-01,207.73,207.5,135979900,271.11,269.15,2101200,-1.9600000000000364,-0.22999999999998977
1261,2015-07-02,208.07,207.31,104373700,280.2,280.02,7163900,-0.18000000000000682,-0.7599999999999909
1262,2015-07-06,205.77,206.72,117975400,278.88,279.72,4121900,0.8400000000000318,0.9499999999999886
1263,2015-07-07,206.96,208.02,173820200,275.0,267.88,6105100,-7.1200000000000045,1.0600000000000023
1264,2015-07-08,206.42,204.53,164020100,259.32,254.96,6221100,-4.359999999999985,-1.8899999999999864
1265,2015-07-09,207.04,204.9,144113100,259.08,257.92,3334100,-1.1599999999999682,-2.1399999999999864
1266,2015-07-10,207.29,207.48,129456900,262.22,259.15,2610900,-3.07000000000005,0.18999999999999773
1267,2015-07-13,208.99,209.77,106069400,262.25,262.16,2960300,-0.08999999999997499,0.7800000000000011
1268,2015-07-14,209.72,210.68,81709600,262.1,265.65,1907600,3.5499999999999545,0.960000000000008
1269,2015-07-15,210.73,210.61,97914100,266.74,263.14,2021600,-3.6000000000000227,-0.11999999999997613
1270,2015-07-16,211.87,212.3,106683300,264.22,266.68,1616000,2.4599999999999795,0.4300000000000068
1271,2015-07-17,212.29,212.48,89030000,272.5,274.66,5004100,2.160000000000025,0.18999999999999773
1272,2015-07-20,212.75,212.59,70446800,275.0,282.26,4978500,7.259999999999991,-0.1599999999999966
1273,2015-07-21,212.43,211.75,77965000,270.05,266.77,6108700,-3.2800000000000296,-0.6800000000000068
1274,2015-07-22,210.93,211.37,88667900,261.27,267.87,3105000,6.600000000000023,0.4399999999999977
1275,2015-07-23,211.53,210.18,90509100,269.65,267.2,2227200,-2.4499999999999886,-1.3499999999999943
1276,2015-07-24,210.3,208.0,117755000,267.38,265.41,2836500,-1.9699999999999704,-2.3000000000000114
1277,2015-07-27,206.94,206.79,132361100,262.43,253.01,4694200,-9.420000000000016,-0.15000000000000568
1278,2015-07-28,207.79,209.33,123544800,255.75,264.82,3895800,9.069999999999993,1.5400000000000205
1279,2015-07-29,209.48,210.77,105791300,264.27,263.82,2790100,-0.44999999999998863,1.2900000000000205
1280,2015-07-30,210.16,210.82,91304400,262.69,266.79,2034600,4.100000000000023,0.6599999999999966
1281,2015-07-31,211.42,210.5,103266900,267.6,266.15,2222600,-1.4500000000000455,-0.9199999999999875
1282,2015-08-03,210.46,209.79,113965700,266.29,259.99,2553500,-6.300000000000011,-0.6700000000000159
1283,2015-08-04,209.7,209.38,81820800,260.01,266.28,2352500,6.269999999999982,-0.3199999999999932
1284,2015-08-05,210.45,210.07,85786800,263.58,270.13,6214300,6.550000000000011,-0.37999999999999545
1285,2015-08-06,210.29,208.35,116030800,249.54,246.13,14623800,-3.4099999999999966,-1.9399999999999977
1286,2015-08-07,208.16,207.95,117858000,243.58,242.51,5073400,-1.0700000000000216,-0.21000000000000796
1287,2015-08-10,209.28,210.57,80270700,238.15,241.14,4185900,2.9899999999999807,1.289999999999992
1288,2015-08-11,208.97,208.67,126081400,237.15,237.37,4264900,0.21999999999999886,-0.30000000000001137
1289,2015-08-12,207.11,208.92,172123700,235.0,238.17,3728000,3.1699999999999875,1.8099999999999739
1290,2015-08-13,208.73,208.66,89383300,239.86,242.51,4689200,2.6499999999999773,-0.06999999999999318
1291,2015-08-14,208.43,209.42,72786500,247.24,243.15,4364800,-4.090000000000003,0.9899999999999807
1292,2015-08-17,208.71,210.59,79072600,255.56,254.99,7176700,-0.5699999999999932,1.8799999999999955
1293,2015-08-18,210.26,209.98,71692700,255.38,260.72,4195000,5.340000000000032,-0.28000000000000114
1294,2015-08-19,209.09,208.32,172946000,260.33,255.25,3604300,-5.079999999999984,-0.7700000000000102
1295,2015-08-20,206.51,203.97,194327900,252.06,242.18,4905800,-9.879999999999995,-2.539999999999992
1296,2015-08-21,201.73,197.83,346588500,236.0,230.77,6590200,-5.22999999999999,-3.8999999999999773
1297,2015-08-24,187.49,189.5,507244300,202.79,218.87,9581600,16.080000000000013,2.009999999999991
1298,2015-08-25,195.43,187.27,369833100,230.52,220.03,4327300,-10.490000000000009,-8.159999999999997
1299,2015-08-26,192.08,194.46,339257000,227.93,224.84,4963000,-3.0900000000000034,2.3799999999999955
1300,2015-08-27,197.02,199.27,274143900,231.0,242.99,7656000,11.990000000000009,2.25
1301,2015-08-28,198.5,199.28,160414400,241.86,248.48,5513700,6.619999999999976,0.7800000000000011
1302,2015-08-31,198.11,197.67,163298800,245.62,249.06,4700200,3.4399999999999977,-0.44000000000002615
1303,2015-09-01,193.12,191.77,256000400,240.34,238.63,5454800,-1.710000000000008,-1.3499999999999943
1304,2015-09-02,194.62,195.41,160269300,245.3,247.69,4629200,2.3899999999999864,0.789999999999992
1305,2015-09-03,196.26,195.55,152087800,252.06,245.57,4194800,-6.490000000000009,-0.7099999999999795
1306,2015-09-04,192.85,192.59,207081000,240.89,241.93,3689200,1.0400000000000205,-0.2599999999999909
1307,2015-09-08,195.94,197.43,116025700,245.05,248.17,3138200,3.119999999999976,1.490000000000009
1308,2015-09-09,199.32,194.79,149347700,252.05,248.91,3390800,-3.140000000000015,-4.530000000000001
1309,2015-09-10,194.56,195.85,158611100,247.23,248.48,2709000,1.25,1.289999999999992
1310,2015-09-11,195.38,196.74,119691200,247.64,250.24,2350800,2.6000000000000227,1.3600000000000136
1311,2015-09-14,196.95,196.01,79452000,251.1,253.19,2890900,2.0900000000000034,-0.9399999999999977
1312,2015-09-15,196.61,198.46,113806200,252.75,253.57,2933500,0.8199999999999932,1.8499999999999943
1313,2015-09-16,198.82,200.18,99581600,253.04,262.25,4417100,9.210000000000008,1.3600000000000136
1314,2015-09-17,200.02,199.73,276046600,263.96,262.07,3585800,-1.8899999999999864,-0.29000000000002046
1315,2015-09-18,195.71,195.45,223657500,257.96,260.62,3763100,2.660000000000025,-0.2600000000000193
1316,2015-09-21,196.44,196.46,105726200,263.98,264.2,6120200,0.21999999999997044,0.020000000000010232
1317,2015-09-22,193.88,193.91,153890900,259.03,260.94,3664400,1.910000000000025,0.030000000000001137
1318,2015-09-23,194.11,193.6,92790600,261.95,261.06,2600800,-0.8899999999999864,-0.5100000000000193
1319,2015-09-24,192.15,192.9,159378800,259.53,263.12,3448200,3.590000000000032,0.75
1320,2015-09-25,194.64,192.85,155054800,266.61,256.91,3773400,-9.699999999999989,-1.789999999999992
1321,2015-09-28,191.78,188.01,178515900,257.35,248.43,4901100,-8.920000000000016,-3.7700000000000102
1322,2015-09-29,188.27,188.12,159045600,250.46,246.65,3703200,-3.8100000000000023,-0.15000000000000568
1323,2015-09-30,190.37,191.63,163452000,252.0,248.4,4929600,-3.5999999999999943,1.259999999999991
1324,2015-10-01,192.08,192.13,131079000,247.51,239.88,4573000,-7.6299999999999955,0.04999999999998295
1325,2015-10-02,189.77,195.0,211003300,235.6,247.57,4424000,11.969999999999999,5.22999999999999
1326,2015-10-05,196.46,198.47,126320800,248.84,246.15,3689900,-2.6899999999999977,2.009999999999991
1327,2015-10-06,198.31,197.79,110274500,240.0,241.46,5225200,1.460000000000008,-0.5200000000000102
1328,2015-10-07,198.9,199.41,124307300,236.63,231.96,6814000,-4.6699999999999875,0.5099999999999909
1329,2015-10-08,198.95,201.21,153055200,230.08,226.72,6133200,-3.3600000000000136,2.2600000000000193
1330,2015-10-09,201.38,201.33,107069200,220.93,220.69,6158400,-0.2400000000000091,-0.04999999999998295
1331,2015-10-12,201.42,201.52,56395600,222.99,215.58,3836300,-7.409999999999997,0.10000000000002274
1332,2015-10-13,200.65,200.25,88038700,213.28,219.25,5171500,5.969999999999999,-0.4000000000000057
1333,2015-10-14,200.18,199.29,99106200,220.67,216.88,3104400,-3.789999999999992,-0.8900000000000148
1334,2015-10-15,200.08,202.35,134142200,216.43,221.31,2844200,4.8799999999999955,2.269999999999982
1335,2015-10-16,202.83,203.27,114580100,223.04,227.01,4334500,3.969999999999999,0.4399999999999977
1336,2015-10-19,202.5,203.37,76523900,226.5,228.1,2507900,1.5999999999999943,0.8700000000000045
1337,2015-10-20,202.85,203.11,78448500,227.72,213.03,14900000,-14.689999999999998,0.2600000000000193
1338,2015-10-21,203.61,201.85,102038000,211.99,210.09,4151500,-1.9000000000000057,-1.7600000000000193
1339,2015-10-22,202.98,205.26,174911700,211.56,211.72,2825200,0.1599999999999966,2.280000000000001
1340,2015-10-23,207.25,207.51,144442300,215.0,209.09,4235500,-5.909999999999997,0.2599999999999909
1341,2015-10-26,207.3,207.0,69033000,211.38,215.26,3391400,3.8799999999999955,-0.30000000000001137
1342,2015-10-27,206.2,206.6,77905800,214.84,210.35,3519400,-4.490000000000009,0.4000000000000057
1343,2015-10-28,207.0,208.95,135906700,211.31,212.96,2728600,1.6500000000000057,1.9499999999999886
1344,2015-10-29,208.35,208.83,90525500,211.75,211.63,1805000,-0.12000000000000455,0.4800000000000182
1345,2015-10-30,209.06,207.93,131076900,210.4,206.93,4438900,-3.469999999999999,-1.1299999999999955
1346,2015-11-02,208.32,210.39,86270800,208.92,213.79,3927900,4.8700000000000045,2.069999999999993
1347,2015-11-03,209.97,211.0,95246100,213.85,208.35,8332500,-5.5,1.0300000000000011
1348,2015-11-04,211.35,210.36,96224500,227.0,231.63,12726400,4.6299999999999955,-0.9899999999999807
1349,2015-11-05,210.43,210.15,78408700,230.58,231.77,4496800,1.1899999999999977,-0.28000000000000114
1350,2015-11-06,209.74,210.04,110471500,230.7,232.36,2445300,1.660000000000025,0.29999999999998295
1351,2015-11-09,209.31,208.08,131008700,232.99,225.33,3850900,-7.659999999999997,-1.2299999999999898
1352,2015-11-10,207.51,208.56,75874600,223.48,216.5,4617000,-6.97999999999999,1.0500000000000114
1353,2015-11-11,208.88,207.74,67846000,217.77,219.08,3347800,1.3100000000000023,-1.1399999999999864
1354,2015-11-12,206.5,204.84,121315200,217.85,212.94,2915900,-4.909999999999997,-1.6599999999999966
1355,2015-11-13,204.35,202.54,153577100,212.95,207.19,3430300,-5.759999999999991,-1.8100000000000023
1356,2015-11-16,202.32,205.62,117645200,206.09,214.31,2925400,8.219999999999999,3.3000000000000114
1357,2015-11-17,205.99,205.47,121123700,215.2,214.0,2148700,-1.1999999999999886,-0.5200000000000102
1358,2015-11-18,206.04,208.73,121342500,214.5,221.07,2811900,6.569999999999993,2.6899999999999977
1359,2015-11-19,208.59,208.55,88220500,220.54,221.8,2504400,1.2600000000000193,-0.03999999999999204
1360,2015-11-20,209.45,209.31,94011500,223.49,220.01,4400700,-3.480000000000018,-0.13999999999998636
1361,2015-11-23,209.38,209.07,64931200,217.35,217.75,2526200,0.4000000000000057,-0.3100000000000023
1362,2015-11-24,207.87,209.35,98874400,215.37,218.25,2480300,2.8799999999999955,1.4799999999999898
1363,2015-11-25,209.5,209.32,51980100,221.34,229.64,3990800,8.299999999999983,-0.18000000000000682
1364,2015-11-27,209.43,209.56,37317800,231.06,231.61,1949400,0.5500000000000114,0.12999999999999545
1365,2015-11-30,209.75,208.69,112822700,231.79,230.26,2659800,-1.5300000000000011,-1.0600000000000023
1366,2015-12-01,209.44,210.68,97858400,231.06,237.19,3734000,6.1299999999999955,1.240000000000009
1367,2015-12-02,210.62,208.53,108441300,237.0,231.99,2981500,-5.009999999999991,-2.0900000000000034
1368,2015-12-03,208.83,205.61,166224200,235.48,232.71,2939600,-2.769999999999982,-3.219999999999999
1369,2015-12-04,205.61,209.62,192913900,232.46,230.38,2573600,-2.0800000000000125,4.009999999999991
1370,2015-12-07,209.23,208.35,102027100,227.7,231.13,3144200,3.430000000000007,-0.8799999999999955
1371,2015-12-08,206.49,206.95,103372400,227.52,226.72,2687600,-0.8000000000000114,0.45999999999997954
1372,2015-12-09,206.19,205.34,162401500,226.7,224.52,3057800,-2.1799999999999784,-0.8499999999999943
1373,2015-12-10,205.42,205.87,116128900,224.71,227.07,2071700,2.359999999999985,0.45000000000001705
1374,2015-12-11,203.35,201.88,211173300,225.24,217.02,3268700,-8.219999999999999,-1.4699999999999989
1375,2015-12-14,202.07,202.9,182385200,217.51,218.58,2827100,1.0700000000000216,0.8300000000000125
1376,2015-12-15,204.7,205.03,154069600,221.82,221.09,2244400,-0.7299999999999898,0.3300000000000125
1377,2015-12-16,206.37,208.03,197017000,222.1,234.51,5104300,12.409999999999997,1.6599999999999966
1378,2015-12-17,208.4,204.86,173092500,233.94,233.39,3298600,-0.5500000000000114,-3.539999999999992
1379,2015-12-18,202.77,200.02,251393500,232.89,230.46,3014200,-2.4299999999999784,-2.75
1380,2015-12-21,201.41,201.67,99094300,231.69,232.56,1953200,0.8700000000000045,0.2599999999999909
1381,2015-12-22,202.72,203.5,111026200,234.99,229.95,1961500,-5.0400000000000205,0.7800000000000011
1382,2015-12-23,204.69,206.02,110987200,232.18,229.7,1555000,-2.480000000000018,1.3300000000000125
1383,2015-12-24,205.72,205.68,48539600,230.56,230.57,708000,0.009999999999990905,-0.03999999999999204
1384,2015-12-28,204.86,205.21,65899900,231.49,228.95,1901300,-2.5400000000000205,0.3499999999999943
1385,2015-12-29,206.51,207.4,92640700,230.06,237.19,2406300,7.1299999999999955,0.8900000000000148
1386,2015-12-30,207.11,205.93,63317700,236.6,238.09,3697900,1.490000000000009,-1.1800000000000068
1387,2015-12-31,205.13,203.87,114877900,238.51,240.01,2715000,1.5,-1.259999999999991
1388,2016-01-04,200.49,201.02,222353500,230.72,223.41,6827100,-7.310000000000002,0.5300000000000011
1389,2016-01-05,201.4,201.36,110845800,226.36,223.43,3186800,-2.930000000000007,-0.03999999999999204
1390,2016-01-06,198.34,198.82,152112600,220.0,219.04,3779100,-0.960000000000008,0.47999999999998977
1391,2016-01-07,195.33,194.05,213436100,214.19,215.65,3554300,1.460000000000008,-1.2800000000000011
1392,2016-01-08,195.19,191.92,209817200,217.86,211.0,3628100,-6.860000000000014,-3.2700000000000102
1393,2016-01-11,193.01,192.11,187941300,214.01,207.85,4091400,-6.159999999999997,-0.8999999999999773
1394,2016-01-12,193.82,193.66,172330500,211.6,209.97,3091900,-1.6299999999999955,-0.1599999999999966
1395,2016-01-13,194.45,188.83,221168900,212.01,200.31,4126400,-11.699999999999989,-5.619999999999976
1396,2016-01-14,189.55,191.93,240795600,202.21,206.18,6490700,3.969999999999999,2.3799999999999955
1397,2016-01-15,186.77,187.81,324846400,198.97,204.99,5578600,6.02000000000001,1.039999999999992
1398,2016-01-19,189.96,188.06,195244400,208.71,204.72,4038700,-3.990000000000009,-1.9000000000000057
1399,2016-01-20,185.03,185.65,286547800,199.4,198.7,5838600,-0.700000000000017,0.6200000000000045
1400,2016-01-21,186.21,186.69,195772900,201.55,199.97,3166200,-1.5800000000000125,0.47999999999998977
1401,2016-01-22,189.78,190.52,168319600,204.8,202.55,3124100,-2.25,0.7400000000000091
1402,2016-01-25,189.92,187.64,130371700,200.06,196.38,2698700,-3.680000000000007,-2.280000000000001
1403,2016-01-26,188.42,190.2,141036800,196.7,193.56,4964200,-3.1399999999999864,1.7800000000000011
1404,2016-01-27,189.58,188.13,185681700,192.38,188.07,3617200,-4.310000000000002,-1.450000000000017
1405,2016-01-28,189.96,189.11,143798800,190.79,189.7,4592800,-1.0900000000000034,-0.8499999999999943
1406,2016-01-29,190.02,193.72,210529300,189.95,191.2,2852300,1.25,3.6999999999999886
1407,2016-02-01,192.53,193.65,136061600,188.76,196.94,5297600,8.180000000000007,1.1200000000000045
1408,2016-02-02,191.96,190.16,182564900,192.42,182.78,5773600,-9.639999999999986,-1.8000000000000114
1409,2016-02-03,191.41,191.3,205054900,183.59,173.48,7931400,-10.110000000000014,-0.10999999999998522
1410,2016-02-04,190.71,191.6,139531800,170.7,175.33,4385400,4.630000000000024,0.8899999999999864
1411,2016-02-05,190.99,187.95,180788300,171.3,162.6,9437600,-8.700000000000017,-3.0400000000000205
1412,2016-02-08,185.77,185.42,191526700,157.1,147.99,9313000,-9.109999999999985,-0.35000000000002274
1413,2016-02-09,183.36,185.43,184513100,142.32,148.25,8651600,5.930000000000007,2.069999999999993
1414,2016-02-10,186.41,185.27,148214100,150.5,143.67,10406500,-6.8300000000000125,-1.1399999999999864
1415,2016-02-11,182.34,182.86,219058900,152.0,150.47,14252400,-1.5300000000000011,0.5200000000000102
1416,2016-02-12,184.96,186.63,127632400,155.0,151.04,7235800,-3.960000000000008,1.6699999999999875
1417,2016-02-16,188.77,189.78,120250700,158.7,155.17,5593800,-3.530000000000001,1.009999999999991
1418,2016-02-17,191.16,192.88,136009500,159.0,168.68,5825200,9.680000000000007,1.7199999999999989
1419,2016-02-18,193.2,192.09,102343000,172.42,166.77,3887600,-5.649999999999977,-1.1099999999999852
1420,2016-02-19,191.17,192.0,114793000,163.66,166.58,2959400,2.920000000000016,0.8300000000000125
1421,2016-02-22,193.87,194.78,103640300,170.12,177.74,5060100,7.6200000000000045,0.9099999999999966
1422,2016-02-23,194.0,192.32,111455300,176.16,177.21,5984400,1.0500000000000114,-1.6800000000000068
1423,2016-02-24,190.63,193.2,150812200,172.75,179.0,5395600,6.25,2.569999999999993
1424,2016-02-25,193.73,195.54,110728300,178.65,187.43,5750700,8.780000000000001,1.8100000000000023
1425,2016-02-26,196.57,195.09,129833700,188.7,190.34,6065100,1.6400000000000148,-1.4799999999999898
1426,2016-02-29,195.11,193.56,125918100,192.4,191.93,4499000,-0.46999999999999886,-1.5500000000000114
1427,2016-03-01,195.01,198.11,141799700,194.25,186.35,6712200,-7.900000000000006,3.1000000000000227
1428,2016-03-02,197.74,199.0,102415000,183.73,188.34,4862400,4.610000000000014,1.259999999999991
1429,2016-03-03,198.79,199.78,95172200,188.28,195.74,4829000,7.460000000000008,0.9900000000000091
1430,2016-03-04,200.01,200.43,129293600,198.0,201.04,6489100,3.039999999999992,0.4200000000000159
1431,2016-03-07,199.34,200.59,100219000,197.68,205.29,5329400,7.609999999999985,1.25
1432,2016-03-08,199.32,198.4,123974900,203.5,202.6,4178700,-0.9000000000000057,-0.9199999999999875
1433,2016-03-09,199.36,199.38,94801200,204.52,208.72,3208600,4.199999999999989,0.01999999999998181
1434,2016-03-10,199.96,199.54,156838700,210.0,205.18,5192500,-4.819999999999993,-0.4200000000000159
1435,2016-03-11,201.26,202.76,137964500,207.93,207.5,3343100,-0.4300000000000068,1.5
1436,2016-03-14,202.16,202.5,73612000,212.65,215.15,4065700,2.5,0.3400000000000034
1437,2016-03-15,201.36,202.17,93169100,214.27,218.34,3180500,4.069999999999993,0.8099999999999739
1438,2016-03-16,201.6,203.34,129303200,218.0,221.93,3516700,3.930000000000007,1.740000000000009
1439,2016-03-17,203.24,204.63,134278500,221.47,226.38,3782900,4.909999999999997,1.3899999999999864
1440,2016-03-18,204.17,204.38,138372400,229.1,232.74,4711800,3.640000000000015,0.21000000000000796
1441,2016-03-21,204.07,204.67,72926700,235.34,238.32,5307800,2.9799999999999898,0.5999999999999943
1442,2016-03-22,203.76,204.56,97471900,237.21,234.24,4316000,-2.969999999999999,0.8000000000000114
1443,2016-03-23,204.11,203.21,81052500,232.37,222.58,4948800,-9.789999999999992,-0.9000000000000057
1444,2016-03-24,202.0,203.12,84360900,215.78,227.75,4960900,11.969999999999999,1.1200000000000045
1445,2016-03-28,203.61,203.24,62408200,231.61,230.26,3925700,-1.3500000000000227,-0.37000000000000455
1446,2016-03-29,202.76,205.12,92922900,229.89,230.13,4014300,0.2400000000000091,2.3600000000000136
1447,2016-03-30,206.3,206.02,86365300,235.09,226.89,4033000,-8.200000000000017,-0.28000000000000114
1448,2016-03-31,205.91,205.52,94584100,229.34,229.77,8012900,0.4300000000000068,-0.38999999999998636
1449,2016-04-01,204.35,206.92,114423500,244.83,237.59,15997500,-7.240000000000009,2.569999999999993
1450,2016-04-04,206.83,206.25,63497000,249.12,246.99,13475300,-2.1299999999999955,-0.5800000000000125
1451,2016-04-05,204.67,204.19,99662200,240.5,255.47,9948700,14.969999999999999,-0.47999999999998977
1452,2016-04-06,204.19,206.42,91839800,253.97,265.42,11705500,11.450000000000017,2.2299999999999898
1453,2016-04-07,205.14,203.95,113859000,266.45,257.2,8856200,-9.25,-1.1899999999999977
1454,2016-04-08,205.34,204.5,95040600,260.5,250.07,7363900,-10.430000000000007,-0.8400000000000034
1455,2016-04-11,205.25,204.02,83757500,251.0,249.92,9161700,-1.0800000000000125,-1.2299999999999898
1456,2016-04-12,204.22,205.92,115350600,249.5,247.82,5763200,-1.6800000000000068,1.6999999999999886
1457,2016-04-13,207.0,208.0,96336400,248.51,254.53,4925600,6.02000000000001,1.0
1458,2016-04-14,208.07,208.01,65212900,253.0,251.86,4132200,-1.1399999999999864,-0.060000000000002274
1459,2016-04-15,208.01,207.78,75761600,251.31,254.51,3752400,3.1999999999999886,-0.22999999999998977
1460,2016-04-18,207.78,209.24,82531000,252.23,253.88,4271400,1.6500000000000057,1.460000000000008
1461,2016-04-19,209.74,209.9,88316100,253.12,247.37,6357500,-5.75,0.1599999999999966
1462,2016-04-20,209.95,210.1,81100300,246.26,249.97,5194100,3.710000000000008,0.15000000000000568
1463,2016-04-21,210.12,208.97,85695000,248.99,248.29,2783100,-0.700000000000017,-1.1500000000000057
1464,2016-04-22,208.55,208.97,99251700,248.89,253.75,3786300,4.860000000000014,0.4199999999999875
1465,2016-04-25,208.26,208.61,66166500,253.01,251.82,3670300,-1.1899999999999977,0.35000000000002274
1466,2016-04-26,209.04,208.92,75864200,252.05,253.74,3223800,1.6899999999999977,-0.12000000000000455
1467,2016-04-27,208.47,209.35,77329400,252.75,251.47,3205800,-1.2800000000000011,0.8799999999999955
1468,2016-04-28,208.46,207.45,97216200,249.85,247.71,2519000,-2.1399999999999864,-1.0100000000000193
1469,2016-04-29,206.72,206.33,142424100,248.14,240.76,5413800,-7.3799999999999955,-0.38999999999998636
1470,2016-05-02,206.92,207.97,62188000,241.5,241.8,3843900,0.30000000000001137,1.0500000000000114
1471,2016-05-03,206.52,206.16,106422100,237.36,232.32,4302200,-5.0400000000000205,-0.36000000000001364
1472,2016-05-04,204.99,205.01,92243800,230.29,222.56,8700500,-7.72999999999999,0.01999999999998181
1473,2016-05-05,205.56,204.97,67619200,228.46,211.53,11254800,-16.930000000000007,-0.5900000000000034
1474,2016-05-06,204.06,205.72,89315000,210.87,214.93,5685200,4.060000000000002,1.6599999999999966
1475,2016-05-09,205.57,205.89,74374900,215.72,208.92,4776400,-6.800000000000011,0.3199999999999932
1476,2016-05-10,206.72,208.45,77472200,207.55,208.69,4070600,1.1399999999999864,1.7299999999999898
1477,2016-05-11,207.91,206.5,81727000,207.59,208.96,5161900,1.3700000000000045,-1.4099999999999966
1478,2016-05-12,207.29,206.56,89586300,211.44,207.28,3650500,-4.159999999999997,-0.7299999999999898
1479,2016-05-13,206.21,204.76,96474600,207.78,207.61,2822800,-0.1699999999999875,-1.450000000000017
1480,2016-05-16,204.96,206.78,77486800,208.15,208.29,2949400,0.13999999999998636,1.8199999999999932
1481,2016-05-17,206.46,204.85,114924900,209.05,204.66,2843600,-4.390000000000015,-1.6100000000000136
1482,2016-05-18,204.44,204.91,120062100,209.15,211.17,5617500,2.019999999999982,0.46999999999999886
1483,2016-05-19,204.06,204.2,115430500,213.62,215.21,6866300,1.5900000000000034,0.13999999999998636
1484,2016-05-20,204.92,205.49,104990400,216.99,220.28,9007100,3.289999999999992,0.5700000000000216
1485,2016-05-23,205.51,205.21,58682600,219.87,216.22,5102500,-3.6500000000000057,-0.29999999999998295
1486,2016-05-24,206.17,207.87,93537800,216.6,217.91,3013800,1.3100000000000023,1.700000000000017
1487,2016-05-25,208.67,209.28,76621400,217.91,219.58,3126800,1.670000000000016,0.6100000000000136
1488,2016-05-26,209.44,209.34,55280700,220.5,225.12,4072400,4.6200000000000045,-0.09999999999999432
1489,2016-05-27,209.53,210.24,64211200,224.99,223.04,3650300,-1.950000000000017,0.710000000000008
1490,2016-05-31,210.56,209.84,109879400,223.04,223.23,2789000,0.18999999999999773,-0.7199999999999989
1491,2016-06-01,209.12,210.27,69936200,221.48,219.56,2982700,-1.9199999999999875,1.1500000000000057
1492,2016-06-02,209.8,210.91,63044700,219.59,218.96,2032800,-0.6299999999999955,1.1099999999999852
1493,2016-06-03,210.25,210.28,101757100,220.0,218.99,2229000,-1.009999999999991,0.030000000000001137
1494,2016-06-06,210.7,211.35,64887000,218.0,220.68,2249500,2.680000000000007,0.6500000000000057
1495,2016-06-07,211.53,211.68,60974800,222.24,232.34,6213600,10.099999999999994,0.15000000000000568
1496,2016-06-08,211.84,212.37,66170900,233.8,235.52,5972000,1.7199999999999989,0.5300000000000011
1497,2016-06-09,211.51,212.08,73786900,234.98,229.36,4492100,-5.619999999999976,0.5700000000000216
1498,2016-06-10,210.46,210.07,113829200,227.39,218.79,6026600,-8.599999999999994,-0.3900000000000148
1499,2016-06-13,209.36,208.45,117751200,219.5,217.87,4193000,-1.6299999999999955,-0.910000000000025
1500,2016-06-14,208.0,208.04,125059300,218.88,214.96,3580200,-3.9199999999999875,0.03999999999999204
1501,2016-06-15,208.04,207.75,109124500,216.95,217.7,2908500,0.75,-0.28999999999999204
1502,2016-06-16,207.75,208.37,149533100,217.42,217.93,2440300,0.5100000000000193,0.6200000000000045
